Order ID,Дата создания,User ID,ID продукта,Оплачен,Дата платежа,Сумма платежа,Сумма заказа,Сумма скидки
order21790,12/26/2019,id9670,product8,да,12/26/2019,2700,4500,1800
order21791,12/26/2019,id3376,product4,да,12/26/2019,1720,4300,2580
order21792,12/26/2019,id3364,product8,да,12/26/2019,4500,4500,0
order21793,12/26/2019,id2370,product8,да,12/26/2019,4500,4500,0
order21794,12/26/2019,id14148,product8,да,12/26/2019,2700,4500,1800
order21795,12/26/2019,id5528,product8,да,12/26/2019,4500,4500,0
order21796,12/26/2019,id13852,product8,да,12/26/2019,4500,4500,0
order21718,12/25/2019,id1872,product7,да,12/26/2019,2765,3950,1185
order21798,12/26/2019,id10199,product9,да,12/26/2019,4600,4600,0
order21800,12/26/2019,id3029,product7,да,12/26/2019,2370,3950,1580
order21801,12/26/2019,id810,product7,да,12/26/2019,"1759,545455",3950,"2190,454545"
order21803,12/26/2019,id5860,product8,да,12/26/2019,2700,4500,1800
order21804,12/27/2019,id5149,product9,да,12/27/2019,4600,4600,0
order21805,12/27/2019,id10752,product8,да,12/27/2019,4500,4500,0
order21806,12/27/2019,id7895,product8,да,12/27/2019,4500,4500,0
order21808,12/27/2019,id2806,product3,да,12/27/2019,4200,4200,0
order21810,12/27/2019,id14503,product11,да,12/27/2019,3200,4000,800
order21811,12/27/2019,id2925,product4,да,12/27/2019,4300,4300,0
order21812,12/27/2019,id7114,product3,да,12/27/2019,4200,4200,0
order21814,12/27/2019,id460,product8,да,12/27/2019,4500,4500,0
order21816,12/27/2019,id460,product2,да,12/27/2019,2430,4050,1620
order21817,12/27/2019,id10206,product4,да,12/27/2019,4300,4300,0
order21821,12/27/2019,id13249,product11,да,12/27/2019,4000,4000,0
order21824,12/27/2019,id10855,product11,да,12/27/2019,4000,4000,0
order21826,12/27/2019,id384,product10,да,12/27/2019,4200,4200,0
order21827,12/27/2019,id14504,product11,да,12/27/2019,4000,4000,0
order21828,12/27/2019,id7735,product6,да,12/27/2019,4200,4200,0
order21829,12/27/2019,id5780,product11,да,12/27/2019,4000,4000,0
order21830,12/27/2019,id14480,product8,да,12/27/2019,4500,4500,0
order21831,12/27/2019,id2523,product6,да,12/27/2019,2940,4200,1260
order21832,12/27/2019,id9258,product11,да,12/27/2019,2400,4000,1600
order21833,12/27/2019,id14081,product7,да,12/27/2019,3950,3950,0
order21836,12/27/2019,id2913,product8,да,12/27/2019,2700,4500,1800
order21835,12/27/2019,id5181,product11,да,12/27/2019,4000,4000,0
order21839,12/27/2019,id5210,product8,да,12/27/2019,4500,4500,0
order21841,12/27/2019,id8739,product11,да,12/27/2019,4000,4000,0
order21846,12/27/2019,id1675,product7,да,12/27/2019,3950,3950,0
order21847,12/27/2019,id5335,product9,да,12/27/2019,4600,4600,0
order21848,12/27/2019,id1358,product9,да,12/27/2019,4600,4600,0
order21849,12/27/2019,id14256,product4,да,12/27/2019,4300,4300,0
order21850,12/27/2019,id4384,product4,да,12/27/2019,3010,4300,1290
order21851,12/27/2019,id5274,product8,да,12/27/2019,4500,4500,0
order21855,12/27/2019,id5576,product11,да,12/27/2019,1600,4000,2400
order21856,12/27/2019,id1991,product8,да,12/27/2019,4500,4500,0
order21857,12/28/2019,id9970,product3,да,12/28/2019,4200,4200,0
order21858,12/28/2019,id439,product9,да,12/28/2019,1840,4600,2760
order21860,12/28/2019,id9476,product8,да,12/28/2019,4500,4500,0
order21862,12/28/2019,id2226,product7,да,12/28/2019,3950,3950,0
order21864,12/28/2019,id2230,product9,да,12/28/2019,4600,4600,0
order21866,12/28/2019,id10394,product8,да,12/28/2019,2700,4500,1800
order21867,12/28/2019,id8468,product9,да,12/28/2019,4600,4600,0
order21869,12/28/2019,id3166,product8,да,12/28/2019,2700,4500,1800
order21871,12/28/2019,id9238,product9,да,12/28/2019,3680,4600,920
order21870,12/28/2019,id8339,product8,да,12/28/2019,4500,4500,0
order21872,12/28/2019,id2412,product11,да,12/28/2019,2800,4000,1200
order21873,12/28/2019,id9960,product9,да,12/28/2019,4600,4600,0
order21874,12/28/2019,id2804,product8,да,12/28/2019,4500,4500,0
order21875,12/28/2019,id4449,product11,да,12/28/2019,2800,4000,1200
order21877,12/28/2019,id2265,product8,да,12/28/2019,2700,4500,1800
order21878,12/28/2019,id4284,product8,да,12/28/2019,4500,4500,0
order21879,12/28/2019,id222,product3,да,12/28/2019,2520,4200,1680
order21882,12/28/2019,id1072,product3,да,12/28/2019,2520,4200,1680
order21884,12/28/2019,id213,product8,да,12/28/2019,4500,4500,0
order21886,12/28/2019,id1499,product4,да,12/28/2019,2580,4300,1720
order21887,12/28/2019,id1499,product8,да,12/28/2019,2700,4500,1800
order21890,12/28/2019,id10369,product11,да,12/28/2019,3200,4000,800
order21891,12/28/2019,id5126,product11,да,12/28/2019,2800,4000,1200
order21892,12/28/2019,id3792,product7,да,12/28/2019,2765,3950,1185
order21894,12/28/2019,id5330,product9,да,12/28/2019,3220,4600,1380
order21896,12/28/2019,id10847,product8,да,12/28/2019,4500,4500,0
order21897,12/28/2019,id8559,product11,да,12/28/2019,2400,4000,1600
order21898,12/28/2019,id5554,product8,да,12/28/2019,4500,4500,0
order21899,12/28/2019,id1929,product9,да,12/28/2019,4600,4600,0
order21901,12/28/2019,id12890,product7,да,12/28/2019,2765,3950,1185
order21902,12/28/2019,id3880,product11,да,12/28/2019,4000,4000,0
order21903,12/28/2019,id10552,product9,да,12/28/2019,3220,4600,1380
order21904,12/29/2019,id13514,product9,да,12/29/2019,4600,4600,0
order21905,12/29/2019,id8832,product9,да,12/29/2019,2760,4600,1840
order21906,12/29/2019,id1528,product11,да,12/29/2019,2400,4000,1600
order21907,12/29/2019,id2085,product8,да,12/29/2019,1800,4500,2700
order21908,12/29/2019,id1016,product3,да,12/29/2019,4200,4200,0
order21909,12/29/2019,id3347,product9,да,12/29/2019,3680,4600,920
order21911,12/29/2019,id6665,product9,да,12/29/2019,2760,4600,1840
order21912,12/29/2019,id519,product9,да,12/29/2019,3680,4600,920
order21913,12/29/2019,id519,product11,да,12/29/2019,2400,4000,1600
order21914,12/29/2019,id7187,product9,да,12/29/2019,2760,4600,1840
order21916,12/29/2019,id2095,product9,да,12/29/2019,4600,4600,0
order21917,12/29/2019,id4081,product6,да,12/29/2019,4200,4200,0
order21918,12/29/2019,id5515,product4,да,12/29/2019,4300,4300,0
order21919,12/29/2019,id14147,product7,да,12/29/2019,3950,3950,0
order21920,12/29/2019,id5523,product9,да,12/29/2019,4600,4600,0
order21921,12/29/2019,id1541,product11,да,12/29/2019,2400,4000,1600
order21923,12/29/2019,id10023,product11,да,12/29/2019,4000,4000,0
order21924,12/29/2019,id2822,product9,да,12/29/2019,4600,4600,0
order21926,12/29/2019,id4037,product2,да,12/29/2019,4050,4050,0
order21928,12/29/2019,id10165,product9,да,12/29/2019,4600,4600,0
order21930,12/29/2019,id1793,product11,да,12/29/2019,2800,4000,1200
order21931,12/29/2019,id3929,product4,да,12/29/2019,3010,4300,1290
order21932,12/29/2019,id3988,product6,да,12/29/2019,4200,4200,0
order21933,12/29/2019,id4907,product9,да,12/29/2019,4600,4600,0
order21934,12/29/2019,id4259,product11,да,12/29/2019,4000,4000,0
order21935,12/29/2019,id5560,product9,да,12/29/2019,4600,4600,0
order21936,12/29/2019,id709,product9,да,12/29/2019,2760,4600,1840
order21937,12/29/2019,id4977,product9,да,12/29/2019,3680,4600,920
order21940,12/29/2019,id1478,product8,да,12/29/2019,4500,4500,0
order21942,12/29/2019,id3056,product11,да,12/29/2019,2800,4000,1200
order21943,12/29/2019,id5486,product3,да,12/29/2019,2940,4200,1260
order21944,12/29/2019,id5527,product9,да,12/29/2019,1840,4600,2760
order21945,12/29/2019,id5315,product7,да,12/29/2019,3950,3950,0
order21949,12/30/2019,id9255,product4,да,12/30/2019,4300,4300,0
order21948,12/30/2019,id1441,product8,да,12/30/2019,4500,4500,0
order2,1/1/2019,id22165,product2,нет,неоплачен,4050,4050,0
order5,1/1/2019,id22164,product2,нет,неоплачен,4050,4050,0
order12,1/2/2019,id7769,product2,нет,неоплачен,4050,4050,0
order15,1/2/2019,id18249,product4,нет,неоплачен,4300,4300,0
order16,1/2/2019,id22161,product1,нет,неоплачен,4300,4300,0
order18,1/2/2019,id8863,product4,нет,неоплачен,4300,4300,0
order19,1/2/2019,id22159,product4,нет,неоплачен,4300,4300,0
order22,1/3/2019,id22158,product4,нет,неоплачен,4300,4300,0
order23,1/3/2019,id22157,product4,нет,неоплачен,4300,4300,0
order24,1/3/2019,id9807,product3,нет,неоплачен,4200,4200,0
order26,1/3/2019,id9460,product2,нет,неоплачен,4050,4050,0
order28,1/3/2019,id22154,product3,нет,неоплачен,4200,4200,0
order31,1/3/2019,id14614,product3,нет,неоплачен,4200,4200,0
order36,1/3/2019,id11316,product4,нет,неоплачен,4300,4300,0
order38,1/3/2019,id11316,product3,нет,неоплачен,4200,4200,0
order39,1/4/2019,id7373,product1,нет,неоплачен,4300,4300,0
order41,1/4/2019,id7373,product4,нет,неоплачен,4300,4300,0
order44,1/4/2019,id22148,product2,нет,неоплачен,3240,4050,810
order46,1/4/2019,id19846,product4,нет,неоплачен,4300,4300,0
order47,1/4/2019,id22146,product2,нет,неоплачен,3240,4050,810
order48,1/4/2019,id22134,product2,нет,неоплачен,3240,4050,810
order49,1/4/2019,id22144,product1,нет,неоплачен,3440,4300,860
order51,1/4/2019,id22142,product2,нет,неоплачен,"2201,538462",4050,"1848,461538"
order52,1/4/2019,id22142,product2,нет,неоплачен,"2201,538462",4050,"1848,461538"
order53,1/4/2019,id12968,product2,нет,неоплачен,4050,4050,0
order55,1/5/2019,id2855,product3,нет,неоплачен,3360,4200,840
order56,1/5/2019,id2855,product2,нет,неоплачен,4050,4050,0
order57,1/5/2019,id2855,product2,нет,неоплачен,4050,4050,0
order62,1/5/2019,id393,product2,нет,неоплачен,4050,4050,0
order63,1/6/2019,id5519,product2,нет,неоплачен,4050,4050,0
order67,1/6/2019,id22134,product4,нет,неоплачен,4300,4300,0
order68,1/6/2019,id22134,product4,нет,неоплачен,"3878,431373",4300,"421,5686275"
order70,1/6/2019,id22133,product4,нет,неоплачен,4300,4300,0
order80,1/7/2019,id22132,product4,нет,неоплачен,4300,4300,0
order83,1/8/2019,id22131,product2,нет,неоплачен,4050,4050,0
order87,1/8/2019,id14297,product2,нет,неоплачен,4050,4050,0
order88,1/8/2019,id14297,product2,нет,неоплачен,3240,4050,810
order89,1/8/2019,id14297,product2,нет,неоплачен,4050,4050,0
order91,1/9/2019,id19096,product2,нет,неоплачен,4050,4050,0
order93,1/9/2019,id22126,product2,нет,неоплачен,4050,4050,0
order94,1/9/2019,id22122,product2,нет,неоплачен,4050,4050,0
order95,1/9/2019,id22122,product2,нет,неоплачен,4050,4050,0
order96,1/9/2019,id22122,product2,нет,неоплачен,4050,4050,0
order97,1/9/2019,id22122,product4,нет,неоплачен,4300,4300,0
order98,1/9/2019,id6778,product4,нет,неоплачен,4300,4300,0
order99,1/9/2019,id6778,product2,нет,неоплачен,4050,4050,0
order102,1/10/2019,id22118,product2,нет,неоплачен,4050,4050,0
order103,1/10/2019,id22118,product4,нет,неоплачен,4300,4300,0
order104,1/10/2019,id22117,product4,нет,неоплачен,4300,4300,0
order107,1/10/2019,id22115,product2,нет,неоплачен,4050,4050,0
order108,1/10/2019,id22115,product2,нет,неоплачен,4050,4050,0
order109,1/10/2019,id22114,product2,нет,неоплачен,4050,4050,0
order113,1/11/2019,id11586,product2,нет,неоплачен,4050,4050,0
order114,1/11/2019,id22111,product4,нет,неоплачен,4300,4300,0
order115,1/11/2019,id22111,product1,нет,неоплачен,4300,4300,0
order118,1/11/2019,id22110,product2,нет,неоплачен,4050,4050,0
order121,1/11/2019,id9560,product2,нет,неоплачен,4050,4050,0
order122,1/11/2019,id12400,product4,нет,неоплачен,4300,4300,0
order124,1/11/2019,id4790,product5,нет,неоплачен,3120,3900,780
order126,1/11/2019,id19077,product4,нет,неоплачен,4300,4300,0
order128,1/11/2019,id11302,product3,нет,неоплачен,3780,4200,420
order130,1/11/2019,id2570,product4,нет,неоплачен,3440,4300,860
order131,1/11/2019,id2570,product4,нет,неоплачен,3440,4300,860
order132,1/11/2019,id2570,product4,нет,неоплачен,3440,4300,860
order140,1/13/2019,id9968,product3,нет,неоплачен,4200,4200,0
order141,1/13/2019,id21986,product6,нет,неоплачен,3360,4200,840
order144,1/13/2019,id22099,product3,нет,неоплачен,4200,4200,0
order146,1/13/2019,id21095,product6,нет,неоплачен,4200,4200,0
order149,1/13/2019,id22097,product3,нет,неоплачен,4200,4200,0
order152,1/14/2019,id9560,product2,нет,неоплачен,4050,4050,0
order153,1/14/2019,id22095,product3,нет,неоплачен,4200,4200,0
order155,1/14/2019,id22093,product3,нет,неоплачен,4200,4200,0
order156,1/14/2019,id22093,product3,нет,неоплачен,4200,4200,0
order163,1/15/2019,id13342,product3,нет,неоплачен,4200,4200,0
order164,1/15/2019,id22091,product3,нет,неоплачен,4200,4200,0
order165,1/15/2019,id4368,product3,нет,неоплачен,4200,4200,0
order166,1/15/2019,id5602,product3,нет,неоплачен,4200,4200,0
order174,1/16/2019,id21731,product3,нет,неоплачен,4200,4200,0
order175,1/16/2019,id3253,product3,нет,неоплачен,4200,4200,0
order180,1/16/2019,id4747,product4,нет,неоплачен,4300,4300,0
order181,1/17/2019,id22085,product5,нет,неоплачен,3900,3900,0
order185,1/17/2019,id21095,product3,нет,неоплачен,4200,4200,0
order186,1/17/2019,id22083,product6,нет,неоплачен,4200,4200,0
order189,1/17/2019,id22082,product5,нет,неоплачен,3900,3900,0
order190,1/17/2019,id22081,product3,нет,неоплачен,4200,4200,0
order197,1/18/2019,id1257,product3,нет,неоплачен,4200,4200,0
order201,1/18/2019,id5085,product5,нет,неоплачен,3900,3900,0
order206,1/18/2019,id20532,product3,нет,неоплачен,4200,4200,0
order207,1/18/2019,id18185,product4,нет,неоплачен,4300,4300,0
order210,1/19/2019,id22076,product5,нет,неоплачен,3900,3900,0
order211,1/19/2019,id22075,product5,нет,неоплачен,3900,3900,0
order215,1/19/2019,id21023,product3,нет,неоплачен,4200,4200,0
order224,1/19/2019,id22073,product5,нет,неоплачен,3120,3900,780
order229,1/19/2019,id9101,product2,нет,неоплачен,3240,4050,810
order230,1/19/2019,id9101,product1,нет,неоплачен,3440,4300,860
order253,1/19/2019,id22070,product2,нет,неоплачен,3240,4050,810
order258,1/20/2019,id1564,product1,нет,неоплачен,2580,4300,1720
order260,1/20/2019,id22068,product3,нет,неоплачен,3360,4200,840
order262,1/20/2019,id571,product4,нет,неоплачен,2580,4300,1720
order263,1/20/2019,id10358,product6,нет,неоплачен,3360,4200,840
order267,1/20/2019,id22065,product2,нет,неоплачен,3240,4050,810
order269,1/20/2019,id22064,product1,нет,неоплачен,3440,4300,860
order270,1/20/2019,id22063,product1,нет,неоплачен,4300,4300,0
order272,1/20/2019,id22062,product5,нет,неоплачен,3120,3900,780
order274,1/20/2019,id22056,product3,нет,неоплачен,3360,4200,840
order276,1/20/2019,id2454,product3,нет,неоплачен,3360,4200,840
order278,1/20/2019,id2454,product1,нет,неоплачен,3440,4300,860
order280,1/20/2019,id22058,product5,нет,неоплачен,3120,3900,780
order281,1/20/2019,id22057,product3,нет,неоплачен,3360,4200,840
order291,1/20/2019,id22056,product5,нет,неоплачен,3120,3900,780
order294,1/20/2019,id8940,product2,нет,неоплачен,3240,4050,810
order300,1/21/2019,id22054,product4,нет,неоплачен,3440,4300,860
order301,1/21/2019,id22051,product5,нет,неоплачен,3120,3900,780
order302,1/21/2019,id22051,product4,нет,неоплачен,3440,4300,860
order303,1/21/2019,id22051,product4,нет,неоплачен,3440,4300,860
order304,1/21/2019,id22050,product3,нет,неоплачен,3360,4200,840
order310,1/21/2019,id22049,product5,нет,неоплачен,3120,3900,780
order314,1/21/2019,id4035,product3,нет,неоплачен,3360,4200,840
order315,1/21/2019,id22047,product5,нет,неоплачен,3120,3900,780
order316,1/21/2019,id7599,product3,нет,неоплачен,3360,4200,840
order319,1/21/2019,id22045,product5,нет,неоплачен,3120,3900,780
order322,1/21/2019,id22044,product1,нет,неоплачен,3440,4300,860
order323,1/21/2019,id7102,product3,нет,неоплачен,3360,4200,840
order334,1/21/2019,id22042,product5,нет,неоплачен,3120,3900,780
order339,1/21/2019,id22041,product3,нет,неоплачен,3360,4200,840
order340,1/21/2019,id794,product6,нет,неоплачен,3360,4200,840
order341,1/21/2019,id794,product5,нет,неоплачен,3120,3900,780
order344,1/21/2019,id794,product5,нет,неоплачен,3120,3900,780
order345,1/21/2019,id802,product1,нет,неоплачен,3440,4300,860
order346,1/21/2019,id22036,product3,нет,неоплачен,3360,4200,840
order350,1/22/2019,id2120,product6,нет,неоплачен,3360,4200,840
order351,1/22/2019,id22034,product3,нет,неоплачен,3360,4200,840
order357,1/22/2019,id22033,product2,нет,неоплачен,3240,4050,810
order358,1/22/2019,id22032,product4,нет,неоплачен,3440,4300,860
order364,1/22/2019,id22031,product3,нет,неоплачен,3360,4200,840
order374,1/22/2019,id22030,product3,нет,неоплачен,3360,4200,840
order375,1/22/2019,id22029,product5,нет,неоплачен,3120,3900,780
order376,1/22/2019,id22028,product3,нет,неоплачен,3360,4200,840
order378,1/22/2019,id446,product5,нет,неоплачен,3120,3900,780
order380,1/22/2019,id4966,product3,нет,неоплачен,3360,4200,840
order382,1/23/2019,id22025,product4,нет,неоплачен,3440,4300,860
order388,1/23/2019,id3219,product6,нет,неоплачен,3360,4200,840
order390,1/23/2019,id10760,product3,нет,неоплачен,3360,4200,840
order395,1/23/2019,id2179,product4,нет,неоплачен,3440,4300,860
order401,1/23/2019,id22021,product3,нет,неоплачен,3360,4200,840
order402,1/23/2019,id22020,product3,нет,неоплачен,3360,4200,840
